Speed,SteerAngle,YawRate,TurnRadius,GearPos
14.673049,1.062500,-0.354361,-338.474182,3
14.673049,1.062500,-0.232172,-526.139587,3
14.688675,1.062500,-0.232172,-793.891846,3
14.688675,1.000000,-0.232172,-1146.472900,3
14.688675,0.750000,-0.109983,-1723.444824,3
14.704301,0.562500,-0.232172,-2483.596191,3
14.719928,0.562500,-0.354361,-2440.705078,3
14.704301,0.375000,-0.232172,-2802.287109,3
14.719928,0.187500,0.012206,-4758.000977,3
14.719928,0.187500,0.012206,-8225.530273,3
14.735554,0.062500,-0.109983,-8004.803223,3
14.719928,0.062500,-0.109983,-7863.779785,3
14.735554,0.062500,0.012206,-13508.958984,3
14.735554,0.062500,0.012206,-13508.958984,3
14.719928,0.062500,-0.109983,-10383.412109,3
14.735554,0.062500,-0.109983,-9128.841797,3
14.735554,0.062500,-0.109983,-8498.090820,3
14.766806,0.187500,-0.109983,-8165.501465,3
14.766806,0.187500,-0.109983,-7971.946289,3
14.766806,0.187500,0.012206,-7859.299316,3
14.782433,0.187500,-0.109983,-7800.911133,3
14.798059,0.250000,-0.109983,-7769.315918,3
14.766806,0.250000,-0.109983,-7729.126953,3
14.782433,0.250000,-0.109983,-7722.970215,3
14.813684,0.250000,0.012206,-13580.585938,3
14.891816,0.375000,-0.109983,-13551.935547,3
14.782433,0.375000,-0.232172,-10419.890625,3
14.829311,0.375000,-0.109983,-9169.198242,3
14.829311,0.375000,-0.109983,-8536.586914,3
14.798059,0.375000,-0.109983,-8195.401367,3
14.844937,0.375000,-0.232172,-5499.057129,3
14.844937,0.375000,-0.109983,-6211.411133,3
14.844937,0.375000,-0.109983,-6737.812012,3
14.844937,0.375000,0.012206,-11931.152344,3
14.860563,0.375000,0.012206,-13623.562500,3
14.876190,0.375000,-0.109983,-10456.313477,3
14.876190,0.375000,-0.109983,-9183.199219,3
14.860563,0.375000,-0.109983,-8550.867188,3
14.860563,0.375000,-0.109983,-8210.093750,3
14.876190,0.375000,-0.109983,-8034.057617,3
14.876190,0.375000,-0.109983,-7913.751953,3
14.891816,0.375000,-0.109983,-7856.035156,3
14.891816,0.375000,-0.109983,-7816.802734,3
14.891816,0.250000,-0.109983,-7793.367676,3
14.876190,0.250000,-0.109983,-7771.170410,3
14.891816,0.250000,-0.109983,-7770.896973,3
14.891816,0.250000,-0.109983,-7765.824707,3
14.907442,0.187500,-0.109983,-7770.916504,3
14.891816,0.187500,0.012206,-13652.213867,3
14.891816,0.187500,-0.109983,-10483.595703,3
14.907442,0.187500,-0.109983,-9206.841797,3
14.907442,0.187500,-0.109983,-8573.666992,3
14.891816,0.187500,0.012206,-13652.213867,3
14.891816,0.062500,0.134395,13652.213867,3
14.891816,0.062500,0.012206,13652.213867,3
14.907442,0.062500,-0.109983,-13652.213867,3
14.891816,0.000000,-0.109983,-10492.682617,3
14.923069,-0.125000,-0.109983,-9214.718750,3
14.923069,-0.125000,-0.109983,-8581.265625,3
14.923069,-0.250000,-0.109983,-8240.504883,3
14.923069,-0.312500,0.012206,-13680.865234,3
14.891816,-0.312500,0.134395,13652.213867,3
14.891816,-0.312500,0.134395,9365.962891,3
14.907442,-0.437500,0.012206,13666.539063,3
14.907442,-0.437500,0.134395,9373.478516,3
14.907442,-0.500000,0.134395,7890.384277,3
14.923069,-0.500000,0.134395,7208.227051,3
14.923069,-0.500000,0.134395,6841.429688,3
14.923069,-0.500000,0.134395,6642.088379,3
14.923069,-0.500000,0.134395,6534.422363,3
14.938695,-0.500000,0.012206,10235.855469,3
14.938695,-0.437500,0.012206,13695.190430,3
14.923069,-0.437500,0.012206,13680.865234,3
14.938695,-0.312500,0.012206,13709.515625,3
14.969948,-0.125000,0.134395,9403.506836,3
14.938695,0.062500,0.012206,13695.190430,3
14.938695,0.187500,0.012206,13723.841797,3
14.969948,0.250000,-0.109983,-13723.841797,3
14.938695,0.250000,-0.109983,-10510.847656,3
14.954321,0.375000,-0.232172,-6055.818359,3
14.969948,0.375000,-0.232172,-4824.248535,3
14.969948,0.375000,-0.232172,-4299.134277,3
14.969948,0.375000,-0.232172,-4035.325928,3
14.954321,0.375000,-0.232172,-3887.936523,3
14.969948,0.375000,-0.109983,-4865.486816,3
14.954321,0.375000,-0.232172,-4318.726074,3
14.969948,0.375000,-0.109983,-4041.649414,3
14.938695,0.375000,-0.232172,-3889.862061,3
14.938695,0.375000,-0.232172,-3806.223633,3
14.938695,0.375000,-0.232172,-3761.540039,3
14.938695,0.375000,-0.232172,-3729.011475,3
14.923069,0.375000,-0.232172,-3708.156250,3
14.923069,0.375000,-0.232172,-3698.032227,3
14.907442,0.375000,-0.109983,-3688.106934,3
14.876190,0.375000,-0.109983,-4651.315918,3
14.876190,0.375000,-0.109983,-5530.319824,3
14.876190,0.500000,-0.109983,-6248.065918,3
14.876190,0.500000,-0.232172,-4882.655273,3
14.860563,0.500000,-0.232172,-4312.336914,3
14.876190,0.500000,-0.232172,-4034.822266,3
14.860563,0.500000,-0.232172,-3878.049316,3
14.860563,0.375000,-0.354361,-3117.741211,3
14.829311,0.375000,-0.232172,-3307.805908,3
14.829311,0.375000,-0.232172,-3438.948730,3
14.829311,0.375000,-0.232172,-3523.236084,3
14.813684,0.375000,-0.232172,-3572.314453,3
14.798059,0.375000,-0.232172,-3601.130615,3
14.798059,0.375000,-0.232172,-3621.102783,3
14.782433,0.250000,-0.109983,-4577.736816,3
14.782433,0.187500,-0.232172,-4154.397949,3
14.766806,0.187500,-0.109983,-5077.772949,3
14.751180,0.187500,-0.109983,-5859.229980,3
14.766806,0.187500,-0.109983,-6473.407227,3
14.735554,0.187500,-0.232172,-6890.913574,3
14.735554,0.187500,-0.109983,-7181.063965,3
14.719928,0.062500,-0.109983,-7368.872070,3
14.719928,0.062500,-0.109983,-7479.362793,3
14.704301,-0.125000,-0.232172,-5271.614258,3
14.704301,-0.250000,-0.109983,-6010.226074,3
14.719928,-0.250000,-0.109983,-6560.339355,3
14.688675,-0.250000,0.012206,-11534.454102,3
14.673049,-0.250000,0.012206,-13451.657227,3
14.673049,-0.125000,0.012206,-13451.657227,3
14.657422,0.250000,0.012206,-13437.331055,3
14.641796,0.750000,0.012206,-13423.005859,3
14.641796,1.750000,-0.109983,-13437.331055,3
14.641796,2.500000,-0.354361,-6499.946289,3
14.641796,3.375000,-0.476550,-3157.995117,3
14.626170,3.750000,-0.598739,-2114.142822,3
14.626170,4.062500,-0.843117,-1599.978271,3
14.626170,4.062500,-0.965306,-1202.198853,3
14.626170,4.062500,-1.209684,-932.924683,3
14.610543,4.062500,-1.331873,-783.589111,3
14.610543,4.062500,-1.331873,-744.937012,3
14.610543,4.062500,-1.331873,-694.498657,3
14.626170,4.000000,-1.331873,-667.048096,3
14.610543,4.000000,-1.209684,-675.899780,3
14.610543,4.000000,-1.209684,-682.586548,3
14.641796,3.875000,-1.209684,-687.736450,3
14.641796,3.750000,-1.087495,-717.563782,3
14.626170,3.750000,-1.087495,-737.493469,3
14.641796,3.687500,-1.087495,-750.961731,3
14.641796,3.562500,-1.209684,-727.296753,3
14.641796,3.375000,-1.087495,-744.829407,3
14.673049,3.250000,-1.087495,-756.193298,3
14.673049,3.187500,-1.087495,-761.116516,3
14.657422,3.062500,-1.087495,-801.942139,3
14.673049,2.875000,-0.965306,-827.745483,3
14.688675,2.750000,-0.843117,-888.039917,3
14.688675,2.750000,-0.843117,-929.415222,3
14.704301,2.687500,-0.965306,-906.249023,3
14.719928,2.562500,-0.843117,-941.796509,3
14.719928,2.562500,-0.843117,-964.053162,3
14.751180,2.500000,-0.720928,-1037.104492,3
14.719928,2.500000,-0.843117,-1021.644531,3
14.735554,2.250000,-0.720928,-1147.124878,3
14.751180,2.250000,-0.720928,-1157.720581,3
14.766806,2.250000,-0.843117,-1092.087402,3
14.751180,2.062500,-0.843117,-1054.187744,3
14.782433,1.875000,-0.720928,-1100.310913,3
14.782433,1.750000,-0.598739,-1206.363037,3
14.766806,1.687500,-0.598739,-1279.563110,3
14.829311,1.500000,-0.476550,-1445.048706,3
14.829311,1.250000,-0.598739,-1433.149536,3
14.829311,1.062500,-0.598739,-1428.457153,3
14.876190,1.000000,-0.598739,-1427.736328,3
14.876190,0.875000,-0.720928,-1426.993652,3
14.891816,0.750000,-0.476550,-1553.445313,3
14.907442,0.687500,-0.354361,-1810.931885,3
14.907442,0.562500,-0.354361,-2009.963745,3
14.938695,0.562500,-0.354361,-2157.085938,3
14.985574,0.500000,-0.476550,-2002.966919,3
14.969948,0.375000,-0.476550,-1915.452759,3
15.016826,0.250000,-0.476550,-2096.590576,3
15.048079,0.187500,-0.476550,-1973.400635,3
15.063704,0.000000,-0.109983,-2427.027588,3
15.094957,-0.125000,-0.232172,-2827.190430,3
15.110583,-0.250000,-0.232172,-3136.153320,3
15.141836,-0.250000,-0.109983,-4147.888184,3
15.126210,-0.312500,-0.232172,-5121.057617,3
15.173089,-0.312500,-0.109983,-5982.000000,3
15.204341,-0.437500,-0.109983,-6647.710449,3
15.219967,-0.437500,-0.109983,-7117.199707,3
15.266846,-0.437500,-0.109983,-7432.520508,3
15.266846,-0.500000,-0.109983,-7644.817871,3
15.298099,-0.625000,0.012206,-13932.578125,3
15.329351,-0.625000,0.012206,-14053.328125,3
15.344977,-0.750000,0.012206,-14067.653320,3
15.360603,-0.750000,0.134395,14081.978516,3
15.407482,-0.812500,0.134395,14110.629883,3
15.454361,-0.812500,0.134395,9634.225586,3
15.469987,-0.937500,0.012206,14182.256836,3
15.485614,-1.000000,0.134395,9648.990234,3
15.485614,-1.125000,0.256584,8107.416016,3
15.501240,-1.437500,0.134395,7425.775879,3
15.548119,-1.812500,0.256584,7088.099121,3
15.579371,-2.000000,0.378773,3881.046143,3
15.594997,-2.125000,0.378773,3069.083496,3
15.626250,-2.125000,0.500962,2370.511475,3
15.626250,-2.250000,0.745340,1867.798950,3
15.641876,-2.250000,0.745340,1521.929199,3
15.657502,-2.250000,0.623151,1487.683716,3
15.657502,-2.250000,0.623151,1467.465820,3
15.688755,-2.250000,0.500962,1589.122681,3
15.720007,-2.250000,0.623151,1527.951538,3
15.720007,-2.125000,0.745340,1377.082153,3
15.751260,-2.125000,0.623151,1407.437256,3
15.751260,-2.000000,0.500962,1547.981079,3
15.766886,-1.937500,0.623151,1506.451050,3
15.782513,-1.812500,0.623151,1482.363281,3
15.782513,-1.625000,0.500962,1602.377075,3
15.782513,-1.437500,0.378773,1856.060059,3
15.829391,-1.312500,0.378773,2051.820068,3
15.813765,-1.125000,0.378773,2172.882568,3
15.798139,-0.812500,0.378773,2260.856689,3
15.782513,-0.500000,0.256584,2657.922852,3
15.782513,-0.312500,0.256584,2961.712891,3
15.798139,0.000000,0.134395,3861.684814,3
15.829391,0.187500,0.134395,4705.703125,3
15.813765,0.250000,0.012206,7705.546875,3
15.876270,0.375000,-0.109983,14554.721680,3
15.876270,0.375000,-0.109983,-14554.721680,3
15.829391,0.375000,-0.232172,-6810.050293,3
15.813765,0.375000,-0.354361,-4027.999023,3
15.829391,0.375000,-0.232172,-3974.227295,3
15.798139,0.375000,-0.232172,-3941.865479,3
15.782513,0.375000,-0.232172,-3925.452148,3
15.798139,0.375000,-0.109983,-5013.296875,3
15.782513,0.375000,-0.109983,-5979.871582,3
15.813765,0.375000,-0.109983,-6759.028320,3
15.829391,0.375000,-0.109983,-7312.771973,3
15.829391,0.375000,-0.109983,-7674.823730,3
15.813765,0.375000,-0.109983,-7895.121094,3
15.782513,0.250000,-0.232172,-5537.123047,3
15.782513,0.250000,-0.109983,-6398.183594,3
15.813765,0.250000,-0.109983,-7070.623047,3
15.813765,0.250000,-0.232172,-5278.336914,3
15.798139,0.250000,-0.232172,-4601.135742,3
15.813765,0.187500,-0.232172,-4284.410645,3
15.798139,0.187500,-0.232172,-4112.834473,3
15.845017,0.062500,-0.109983,-5212.120605,3
15.845017,0.000000,-0.109983,-6158.466797,3
15.845017,0.000000,0.012206,-11226.190430,3
15.829391,0.000000,-0.109983,-9778.645508,3
15.891896,0.000000,-0.109983,-9095.534180,3
15.860643,0.000000,-0.109983,-8710.625000,3
15.766886,0.000000,-0.109983,-14554.721680,3
15.845017,0.000000,0.012206,-14526.070313,3
15.766886,-0.125000,0.012206,-14454.442383,3
15.751260,-0.125000,0.134395,14440.117188,3
15.673128,-0.125000,0.134395,9737.277344,3
15.720007,-0.250000,0.012206,14411.465820,3
15.704381,-0.437500,0.134395,9751.944336,3
15.735634,-0.750000,0.134395,8208.681641,3
15.766886,-0.812500,0.134395,7530.057617,3
15.782513,-0.937500,0.134395,12011.197266,3
15.782513,-0.937500,0.134395,9059.978516,3
15.782513,-1.000000,0.134395,7919.462891,3
15.766886,-1.000000,0.134395,7369.892090,3
15.766886,-1.000000,0.256584,7086.207520,3
15.751260,-1.000000,0.134395,6923.489258,3
15.720007,-1.000000,0.256584,4930.998535,3
15.735634,-1.000000,0.256584,4226.574219,3
15.735634,-0.937500,0.256584,3898.657715,3
15.720007,-0.812500,0.256584,3725.730713,3
15.704381,-0.750000,0.256584,3626.288818,3
15.673128,-0.625000,0.256584,3577.945068,3
15.688755,-0.437500,0.256584,3544.680420,3
15.673128,-0.250000,0.134395,4395.377930,3
15.626250,0.187500,0.012206,7180.309570,3
15.704381,0.500000,-0.109983,14397.140625,3
15.626250,1.000000,-0.109983,-14325.512695,3
15.626250,1.187500,-0.109983,-10907.158203,3
15.641876,1.250000,-0.109983,-9566.144531,3
15.594997,1.375000,-0.109983,-8904.801758,3
15.594997,1.375000,-0.354361,-4359.348633,3
15.626250,1.375000,-0.354361,-3358.383545,3
15.610623,1.187500,-0.354361,-2954.161621,3
15.594997,1.062500,-0.476550,-2386.926270,3
15.594997,1.000000,-0.354361,-2440.614258,3
15.579371,0.875000,-0.354361,-2470.828125,3
15.579371,0.687500,-0.232172,-2896.924316,3
15.579371,0.500000,-0.232172,-3224.078369,3
15.563745,0.187500,-0.232172,-4277.115723,3
15.563745,0.000000,-0.232172,-4088.589600,3
15.563745,-0.437500,0.012206,-7215.912598,3
15.548119,-0.750000,0.134395,-14239.559570,3
15.516866,-0.937500,0.134395,14225.233398,3
15.516866,-0.937500,0.256584,6254.937500,3
15.501240,-0.937500,0.256584,4705.448730,3
15.532493,-0.937500,0.256584,4104.395508,3
15.532493,-1.000000,0.256584,3817.044434,3
15.563745,-1.000000,0.134395,4631.595215,3
15.548119,-1.000000,0.256584,4070.504883,3
15.532493,-1.000000,0.256584,3797.603760,3
15.516866,-1.000000,0.256584,3655.200439,3
15.501240,-1.000000,0.378773,2968.386719,3
15.501240,-1.000000,0.256584,3154.540039,3
15.485614,-0.937500,0.256584,3270.195557,3
15.485614,-0.937500,0.134395,4122.630859,3
15.469987,-0.937500,0.256584,3818.074951,3
15.454361,-0.937500,0.256584,3656.811768,3
15.485614,-0.937500,0.256584,3576.848877,3
15.501240,-0.937500,0.134395,4398.353516,3
15.469987,-0.937500,0.134395,5092.918457,3
15.454361,-0.937500,0.256584,4261.080566,3
15.423109,-0.937500,0.256584,3891.464355,3
15.454361,-0.937500,0.256584,3696.303711,3
15.438735,-1.000000,0.134395,4500.115723,3
15.454361,-1.125000,0.256584,4000.833740,3
15.438735,-1.125000,0.134395,4764.633301,3
15.391856,-1.125000,0.134395,5352.974609,3
15.501240,-1.250000,0.256584,4388.126953,3
15.423109,-1.250000,0.256584,3935.701172,3
15.423109,-1.250000,0.256584,3718.885254,3
15.485614,-1.312500,0.378773,3000.525879,3
15.485614,-1.312500,0.378773,2684.772949,3
15.454361,-1.312500,0.378773,2532.520264,3
15.501240,-1.312500,0.378773,2456.313721,3
15.501240,-1.312500,0.256584,2409.370605,3
15.485614,-1.312500,0.256584,2749.338135,3
15.454361,-1.312500,0.256584,2994.888184,3
15.469987,-1.312500,0.256584,3169.442627,3
15.454361,-1.437500,0.256584,2770.410400,3
15.469987,-1.500000,0.256584,3012.900391,3
15.469987,-1.625000,0.378773,2693.137451,3
15.438735,-1.625000,0.378773,2530.579834,3
15.454361,-1.750000,0.256584,2844.341553,3
15.469987,-1.750000,0.256584,3068.049316,3
15.469987,-1.750000,0.378773,2718.979248,3
15.454361,-1.750000,0.378773,2548.958008,3
15.454361,-1.750000,0.500962,2158.600098,3
15.454361,-1.750000,0.378773,2228.479736,3
15.469987,-1.750000,0.378773,2274.271729,3
15.469987,-1.750000,0.500962,2036.375977,3
15.469987,-1.750000,0.623151,1730.577881,3
15.454361,-1.812500,0.623151,1588.090820,3
15.454361,-1.812500,0.623151,1515.202637,3
15.485614,-1.812500,0.623151,1478.117798,3
15.485614,-1.812500,0.378773,1739.399780,3
15.469987,-1.750000,0.378773,1943.681274,3
15.516866,-1.750000,0.500962,1873.825439,3
15.438735,-1.625000,0.500962,1822.789307,3
15.485614,-1.312500,0.500962,1809.873169,3
15.532493,-1.125000,0.378773,1998.386353,3
15.501240,-0.750000,0.378773,2124.585938,3
15.469987,-0.125000,0.378773,2209.708496,3
15.469987,1.062500,0.378773,2258.559082,3
15.469987,1.687500,0.134395,3090.542236,3
15.469987,2.250000,-0.232172,7141.842773,3
15.469987,2.500000,-0.354361,-12362.437500,3
15.469987,2.687500,-0.598739,-3083.424316,3
15.469987,2.687500,-0.720928,-1906.515259,3
15.485614,2.687500,-0.843117,-1558.503784,3
15.501240,2.687500,-0.843117,-1302.468140,3
15.501240,2.687500,-0.843117,-1186.266602,3
15.485614,2.687500,-0.843117,-1127.500244,3
15.501240,2.500000,-0.965306,-1032.672974,3
15.501240,2.375000,-0.965306,-983.344543,3
15.516866,2.250000,-0.720928,-1073.217773,3
15.516866,2.250000,-0.720928,-1133.574219,3
15.501240,1.875000,-0.598739,-1254.098999,3
15.501240,1.687500,-0.476550,-1448.363647,3
15.532493,1.250000,-0.598739,-1595.771362,3
15.516866,1.062500,-0.598739,-1548.340698,3
15.516866,1.062500,-0.354361,-1836.938965,3
15.532493,1.000000,-0.354361,-2066.036377,3
15.516866,0.750000,-0.354361,-2225.962402,3
15.516866,0.750000,-0.232172,-2687.760742,3
15.532493,0.750000,-0.232172,-3065.796143,3
15.532493,0.750000,-0.354361,-2811.021484,3
15.532493,0.750000,-0.476550,-2328.040283,3
15.563745,0.750000,-0.476550,-2117.935303,3
15.532493,0.875000,-0.354361,-2005.152710,3
15.548119,0.875000,-0.354361,-2188.493164,3
15.548119,0.875000,-0.354361,-2316.337891,3
15.548119,0.875000,-0.476550,-2106.845703,3
15.532493,1.062500,-0.354361,-2254.684326,3
15.532493,1.187500,-0.232172,-2713.575195,3
15.548119,1.187500,-0.354361,-3083.429688,3
15.548119,1.187500,-0.354361,-2822.387939,3
15.563745,1.250000,-0.354361,-2689.542725,3
15.563745,1.375000,-0.354361,-2615.591064,3
15.563745,1.375000,-0.598739,-2247.875977,3
15.579371,1.500000,-0.476550,-2078.012939,3
15.563745,1.562500,-0.354361,-1988.510620,3
15.563745,1.750000,-0.354361,-2174.909424,3
15.548119,1.875000,-0.354361,-2301.104248,3
15.563745,1.875000,-0.476550,-2103.628418,3
15.579371,2.187500,-0.598739,-1796.966919,3
15.563745,2.500000,-0.598739,-1657.202026,3
15.579371,2.562500,-0.598739,-1585.352783,3
15.579371,2.687500,-0.476550,-1692.381470,3
15.579371,2.875000,-0.598739,-1603.206909,3
15.563745,2.875000,-0.598739,-1553.470459,3
15.594997,2.875000,-0.720928,-1408.177124,3
15.579371,3.000000,-0.843117,-1239.130005,3
15.594997,3.000000,-0.843117,-1159.041626,3
15.610623,3.000000,-0.843117,-1117.093384,3
15.594997,3.062500,-0.843117,-1093.217041,3
15.626250,3.062500,-0.843117,-1080.723755,3
15.626250,3.062500,-0.965306,-1011.783936,3
15.626250,3.062500,-0.965306,-975.236755,3
15.594997,3.062500,-0.965306,-1008.195007,3
15.594997,3.062500,-0.965306,-971.931030,3
15.594997,3.000000,-0.843117,-952.327087,3
15.626250,3.000000,-0.843117,-995.905518,3
15.657502,2.875000,-0.843117,-1024.212524,3
15.673128,2.875000,-0.720928,-1106.166260,3
15.657502,2.750000,-0.843117,-1087.750000,3
15.657502,2.562500,-0.843117,-1077.839966,3
15.673128,2.187500,-0.720928,-1142.127930,3
15.641876,1.687500,-0.720928,-1180.351440,3
15.673128,1.250000,-0.598739,-1207.949219,3
15.673128,1.187500,-0.598739,-1313.663086,3
15.688755,1.062500,-0.354361,-1501.730591,3
15.688755,1.062500,-0.232172,-2012.696289,3
15.673128,1.062500,-0.232172,-2508.758301,3
15.704381,1.062500,-0.232172,-2941.827148,3
15.704381,1.062500,-0.354361,-2760.608398,3
15.704381,1.062500,-0.354361,-2664.442139,3
15.704381,1.062500,-0.232172,-3060.505859,3
15.704381,1.062500,-0.232172,-3352.489746,3
15.704381,1.062500,-0.354361,-3554.675537,3
15.751260,1.187500,-0.354361,-3056.291016,3
15.766886,1.187500,-0.232172,-3350.260986,3
15.766886,1.250000,-0.354361,-2963.945557,3
15.751260,1.187500,-0.354361,-2775.317627,3
15.735634,1.187500,-0.232172,-3145.730469,3
15.735634,1.187500,-0.109983,-4231.008789,3
15.735634,1.187500,-0.354361,-3317.136963,3
15.766886,1.187500,-0.232172,-3537.991455,3
15.766886,1.187500,-0.232172,-3676.563232,3
15.782513,1.250000,-0.354361,-3106.160889,3
15.798139,1.250000,-0.354361,-2853.127686,3
15.782513,1.250000,-0.476550,-2356.163086,3
15.813765,1.250000,-0.232172,-2437.686035,3
15.798139,1.187500,-0.232172,-2887.866455,3
15.798139,1.187500,-0.354361,-2739.145264,3
15.798139,1.187500,-0.232172,-3125.894287,3
15.798139,1.187500,-0.232172,-3406.828857,3
15.798139,1.187500,-0.354361,-2991.589844,3
15.798139,1.187500,-0.232172,-3312.179199,3
15.813765,1.250000,-0.354361,-3533.320801,3
15.829391,1.187500,-0.354361,-3052.940430,3
15.813765,1.187500,-0.354361,-2437.084961,3
15.845017,1.187500,-0.354361,-2493.076172,3
15.860643,1.187500,-0.354361,-2522.404785,3
15.845017,1.187500,-0.354361,-2537.302002,3
15.876270,1.187500,-0.354361,-2547.549072,3
15.860643,1.187500,-0.232172,-2983.942627,3
15.860643,1.187500,-0.354361,-2793.353760,3
15.876270,1.187500,-0.354361,-2695.688232,3
15.845017,1.187500,-0.232172,-2637.894775,3
15.860643,1.187500,-0.232172,-3053.272217,3
15.876270,1.187500,-0.354361,-2831.022705,3
15.876270,1.250000,-0.354361,-2714.488525,3
15.891896,1.375000,-0.476550,-2309.833008,3
15.876270,1.562500,-0.354361,-2409.253174,3
15.891896,2.062500,-0.354361,-2477.690674,3
15.923148,2.562500,-0.354361,-2518.823486,3
15.907522,3.250000,-0.476550,-2222.943848,3
15.938775,3.562500,-0.598739,-1867.386597,3
15.907522,3.750000,-0.843117,-1554.027222,3
15.907522,3.750000,-0.965306,-1224.141235,3
15.907522,3.750000,-0.965306,-1090.108398,3
15.907522,3.750000,-1.087495,-1023.404114,3
15.907522,3.750000,-1.087495,-936.809509,3
15.907522,3.750000,-1.087495,-892.852051,3
15.891896,3.750000,-1.209684,-868.286743,3
15.923148,3.750000,-1.209684,-817.478516,3
15.938775,3.687500,-1.087495,-827.146851,3
15.938775,3.687500,-1.209684,-795.297058,3
15.923148,3.562500,-1.209684,-777.887512,3
15.938775,3.500000,-1.331873,-736.420715,3
15.938775,3.250000,-1.209684,-744.068787,3
15.938775,3.187500,-0.965306,-780.565125,3
15.954401,3.000000,-0.965306,-843.665710,3
15.954401,2.875000,-0.843117,-930.161926,3
15.970027,2.750000,-0.720928,-1048.205688,3
15.954401,2.687500,-0.720928,-1129.628784,3
15.954401,2.500000,-0.843117,-1110.155273,3
15.954401,2.500000,-0.843117,-1099.148071,3
15.938775,2.250000,-0.720928,-1162.928101,3
15.954401,2.062500,-0.720928,-1205.482422,3
15.954401,2.000000,-0.720928,-1230.922363,3
15.938775,1.875000,-0.720928,-1244.967529,3
15.985654,1.687500,-0.720928,-1257.715576,3
15.985654,1.500000,-0.598739,-1359.169067,3
16.001280,1.062500,-0.598739,-1427.360229,3
16.016907,1.000000,-0.598739,-1470.705200,3
16.016907,0.750000,-0.476550,-1632.897949,3
15.985654,0.500000,-0.476550,-1740.831421,3
15.985654,0.062500,-0.354361,-2023.906006,3
16.032532,-0.250000,-0.354361,-2229.555420,3
16.032532,-0.625000,-0.109983,-2727.896484,3
16.016907,-0.750000,-0.109983,-3804.185059,3
16.048159,-0.812500,0.012206,-6834.059082,3
16.032532,-0.937500,0.134395,-14697.975586,3
16.048159,-1.000000,0.134395,14697.975586,3
16.048159,-1.125000,0.134395,9912.316406,3
16.016907,-1.125000,0.134395,8323.009766,3
16.016907,-1.125000,0.256584,7635.779297,3
16.048159,-1.125000,0.256584,5173.347656,3
16.048159,-1.250000,0.134395,5765.210938,3
16.079411,-1.312500,0.256584,4596.747559,3
16.095037,-1.625000,0.256584,4114.791504,3
16.110664,-2.125000,0.256584,3881.400635,3
16.126289,-2.250000,0.256584,3759.866455,3
16.141916,-2.312500,0.378773,3060.022217,3
16.141916,-2.312500,0.500962,2395.444092,3
16.126289,-2.312500,0.623151,1900.198120,3
16.110664,-2.312500,0.623151,1698.203613,3
16.110664,-2.312500,0.623151,1601.468018,3
16.126289,-2.312500,0.623151,1548.238159,3
16.126289,-2.312500,0.500962,1519.887695,3
16.141916,-2.312500,0.500962,1643.654785,3
16.173168,-2.125000,0.623151,1575.182129,3
16.173168,-2.125000,0.623151,1536.634888,3
16.188795,-2.125000,0.623151,1515.256592,3
16.188795,-2.125000,0.500962,1642.613892,3
16.157543,-2.000000,0.378773,1904.821899,3
16.188795,-2.000000,0.378773,2105.388184,3
16.188795,-2.000000,0.378773,2236.184082,3
16.188795,-1.937500,0.500962,2056.324707,3
16.204422,-1.812500,0.623151,1964.282715,3
16.220047,-1.750000,0.500962,1918.518799,3
16.235674,-1.500000,0.378773,2116.398438,3
16.235674,-1.437500,0.256584,2570.908936,3
16.235674,-1.437500,0.378773,2933.309570,3
16.251299,-1.437500,0.378773,2712.102539,3
16.220047,-1.437500,0.256584,3032.019775,3
16.235674,-1.437500,0.256584,3263.846924,3
16.251299,-1.437500,0.378773,2867.374023,3
16.282553,-1.437500,0.256584,3152.810547,3
16.313805,-1.437500,0.256584,3345.206787,3
16.298178,-1.437500,0.378773,2903.825684,3
16.345057,-1.312500,0.256584,3187.216064,3
16.345057,-1.250000,0.256584,3369.598389,3
16.329432,-0.812500,0.378773,2917.692383,3
16.376310,-0.312500,0.378773,2714.342529,3
16.345057,0.562500,0.134395,3665.651855,3
16.345057,1.000000,0.134395,4600.735840,3
16.345057,1.250000,-0.232172,15013.137695,3
16.376310,1.250000,-0.354361,-8108.625488,3
16.391935,1.250000,-0.476550,-3477.339355,3
16.376310,1.187500,-0.476550,-2618.371826,3
16.423189,1.187500,-0.598739,-2039.664551,3
16.407562,1.187500,-0.476550,-2009.387085,3
16.423189,1.062500,-0.354361,-2244.610352,3
16.423189,1.062500,-0.354361,-2403.989502,3
16.423189,1.000000,-0.476550,-2199.108398,3
16.438814,0.750000,-0.354361,-2376.319092,3
16.438814,0.687500,-0.354361,-2489.449951,3
16.470068,0.562500,-0.232172,-2990.296143,3
16.470068,0.562500,-0.232172,-3373.135986,3
16.470068,0.562500,-0.232172,-3638.970703,3
16.501320,0.562500,-0.232172,-3817.806885,3
16.501320,0.562500,-0.232172,-3923.258545,3
16.501320,0.562500,-0.232172,-3265.849609,3
16.501320,0.562500,-0.109983,-4450.118164,3
16.501320,0.562500,-0.109983,-5614.726563,3
16.532572,0.562500,-0.109983,-4832.415527,3
16.516947,0.687500,-0.354361,-4475.139160,3
16.516947,0.687500,-0.232172,-4294.277344,3
16.532572,0.687500,-0.232172,-4201.539063,3
16.548199,0.687500,-0.232172,-4152.230957,3
16.563826,0.687500,-0.232172,-4126.383301,3
